game_id,club_id,own_goals,own_position,opponent_id,opponent_goals,opponent_position,home_result,away_result,home_total_market_value,home_key_players,away_total_market_value,away_key_players,home_position_to_goal,away_position_to_goal,home_win_h2h,away_win_h2h,draw_h2h,home_win_h2h_d,away_win_h2h_d,draw_h2h_d,home_home_win,away_away_win,home_last_5_game_win,home_last_5_game_lose,home_last_5_game_draw,away_last_5_game_win,away_last_5_game_lose,away_last_5_game_draw
2335228,2410,1,3.0,11127,0,13.0,1,1.0,99100000.0,0.0,44325000.0,0.0,0.3333333333333333,0.0,3.6,0.4,1.2,0.0,0.0,3.6,0.8,0.4,1.0,0.0,0.0,0.2,0.8,0.0
2335248,3725,3,11.0,1083,0,8.0,1,1.0,41210000.0,0.0,67860000.0,0.0,0.2727272727272727,0.0,2.6,2.2,0.8,0.0,0.0,2.6,0.8,1.0,0.4,0.4,0.2,0.6,0.4,0.0
2335238,3691,0,14.0,4128,0,7.0,2,0.0,5235000.0,0.2,7200000.0,0.0,0.0,0.0,0.2,0.4,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.6,0.2,0.0,0.6,0.4
2335236,2698,0,10.0,2439,2,9.0,0,2.0,38810000.0,0.0,6525000.0,0.0,0.0,0.2222222222222222,0.8,0.4,0.4,0.0,0.0,0.8,0.4,0.0,0.2,0.6,0.2,0.0,0.8,0.2
2335237,932,0,2.0,2700,0,16.0,2,0.0,126225000.0,0.0,13875000.0,0.0,0.0,0.0,1.2,0.4,0.8,0.0,0.0,1.2,0.6,0.2,0.6,0.0,0.4,0.0,0.6,0.4
2335239,12438,0,15.0,121,5,4.0,0,2.0,4800000.0,0.4,97735000.0,0.0,0.0,1.25,0.2,0.2,0.4,0.0,0.0,0.2,0.2,0.4,0.0,1.0,0.0,0.2,0.6,0.2
2335229,4128,0,7.0,11127,2,11.0,0,2.0,7200000.0,0.0,44325000.0,0.0,0.0,0.18181818181818182,0.6,1.0,0.6,0.0,0.0,0.6,0.4,0.4,0.0,0.4,0.6,0.2,0.8,0.0
2335227,3691,2,14.0,2696,0,13.0,1,1.0,5235000.0,0.2,62550000.0,0.0,0.14285714285714285,0.0,0.2,0.6,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.6,0.2,0.0,0.8,0.2
2335226,932,2,2.0,3725,1,12.0,1,1.0,126225000.0,0.0,41210000.0,0.0,1.0,0.08333333333333333,2.6,1.0,1.4,0.0,0.0,2.6,0.6,0.2,0.4,0.0,0.6,0.2,0.2,0.6
2335230,2700,1,16.0,964,2,1.0,0,2.0,13875000.0,0.0,251500000.0,0.0,0.0625,2.0,0.6,1.4,1.0,0.0,0.0,0.6,0.4,0.4,0.2,0.4,0.4,0.4,0.4,0.2
2335225,2698,2,10.0,232,1,5.0,1,1.0,38810000.0,0.0,129050000.0,0.0,0.2,0.2,0.8,2.2,1.4,0.0,0.0,0.8,0.4,0.2,0.2,0.6,0.2,0.0,0.8,0.2
2335224,121,1,4.0,16704,2,6.0,0,2.0,97735000.0,0.0,141375000.0,0.0,0.25,0.3333333333333333,1.4,1.8,1.4,0.0,0.0,1.4,0.8,0.4,0.4,0.2,0.4,0.4,0.2,0.4
2335231,2439,0,9.0,2410,4,3.0,0,2.0,6525000.0,0.0,99100000.0,0.0,0.0,1.3333333333333333,0.2,1.4,0.2,0.0,0.0,0.2,0.4,0.4,0.4,0.4,0.2,0.4,0.4,0.2
2335282,12438,2,15.0,1083,1,8.0,1,1.0,4800000.0,0.2,67860000.0,0.0,0.13333333333333333,0.125,0.4,0.2,0.2,0.0,0.0,0.4,0.2,0.8,0.0,1.0,0.0,0.4,0.6,0.0
2335292,2696,2,13.0,4128,2,7.0,2,0.0,62550000.0,0.0,7200000.0,0.0,0.15384615384615385,0.2857142857142857,0.2,0.4,1.0,0.0,0.0,0.2,0.2,0.0,0.0,0.8,0.2,0.0,0.4,0.6
2335284,964,2,1.0,12438,0,15.0,1,1.0,251500000.0,0.0,4800000.0,0.0,2.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2335289,11127,0,12.0,3691,0,14.0,2,0.0,44325000.0,0.0,5235000.0,0.2,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.4,0.4,0.4,0.6,0.4,0.0,0.2,0.6,0.2
2335291,16704,1,6.0,932,3,2.0,0,2.0,141375000.0,0.0,126225000.0,0.0,0.16666666666666666,1.5,1.8,2.4,1.0,0.0,0.0,1.8,0.6,0.4,0.6,0.4,0.0,0.0,0.8,0.2
2335288,3725,1,11.0,121,0,4.0,1,1.0,41210000.0,0.0,97735000.0,0.0,0.09090909090909091,0.0,1.6,1.8,1.4,0.0,0.0,1.6,1.0,0.4,0.4,0.4,0.2,0.4,0.6,0.0
2335293,1083,1,8.0,2700,1,16.0,2,0.0,67860000.0,0.0,13875000.0,0.0,0.125,0.0625,1.4,0.0,1.0,0.0,0.0,1.4,0.6,0.2,0.6,0.4,0.0,0.0,0.6,0.4
2335275,2410,2,3.0,2698,1,10.0,1,1.0,99100000.0,0.0,38810000.0,0.0,0.6666666666666666,0.1,2.0,1.2,1.0,0.0,0.0,2.0,0.8,0.2,0.8,0.2,0.0,0.0,1.0,0.0
2335283,232,0,5.0,2439,2,9.0,0,2.0,129050000.0,0.0,6525000.0,0.0,0.0,0.2222222222222222,0.2,0.6,1.2,0.0,0.0,0.2,0.4,0.2,0.2,0.6,0.2,0.2,0.6,0.2
2335250,12438,0,15.0,16704,1,5.0,0,2.0,4800000.0,0.2,141375000.0,0.0,0.0,0.2,0.0,0.6,0.2,0.0,0.0,0.0,0.2,0.6,0.2,0.8,0.0,0.4,0.6,0.0
2335276,4128,1,8.0,2410,3,3.0,0,2.0,7200000.0,0.0,99100000.0,0.0,0.125,1.0,0.6,1.6,0.2,0.0,0.0,0.6,0.2,0.6,0.0,0.6,0.4,0.4,0.6,0.0
